smiles,MW,LogP,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53
O=C([O-])COc1nn(Cc2ccccc2)c2ccccc12,281.29100000000005,1.2132999999999994,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ncc[nH]1,82.106,0.7181199999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc2sc(C(=O)Nc3nnn[n-]3)c(OC(C)C)c2c1,332.3650000000001,2.0915999999999997,0.0,,0.0,1.0,,0.0,1.0,,0.0,0.0,,
Oc1ccc2c(c1)OC[C@@H](N1CCC(O)(c3ccc(F)cc3)CC1)[C@H]2O,359.3970000000001,2.309300000000001,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,,0.0
O=C(O)CCN(C1(C(=O)NO)CCCC1)S(=O)(=O)c1ccc(Oc2ccc(F)cc2)cc1,466.48700000000014,2.901600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCOCC1,410.42300000000023,1.9508999999999999,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
Cc1nc(C)nc(N2C[C@H](C)N(c3ccnc([C@@H](C)O)n3)[C@H](C)C2)n1,343.4350000000001,1.4353399999999998,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
CC[C@H](C)[C@@H](C(=O)O)n1sc2ccccc2c1=O,265.334,2.734800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
Cc1cc(SC2=C(O)C[C@@](CCc3ccc(N)cc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1CO,483.67400000000026,6.203220000000006,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
CCn1nc(C)c2c1C(=O)NCC(c1ccc(O)cc1)=N2,284.31899999999996,1.7812199999999998,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-],440.42900000000026,0.6345999999999994,1.0,1.0,0.0,,1.0,,0.0,,0.0,,0.0,0.0
CN1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@@H]2C1,285.77400000000006,4.258500000000003,,,,,,,,0.0,,0.0,,
CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,813.9790000000002,3.620900000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CO[Si](C)(C)OC,120.22399999999999,0.9809999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,267.155,4.249200000000002,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1.0,0.0
CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,290.75,4.225800000000003,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0
CC(=O)c1ccccc1O,136.14999999999998,1.5948,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,239.485,3.273900000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
O=C(O)c1cccc(Cl)n1,157.55599999999998,1.4332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
CCCCCCCCCC=O,156.269,3.3260000000000023,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C(C)(C)C)cc1,148.24900000000002,3.2925200000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BrCBr,173.83499999999998,1.7337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1cc(Cl)cc(Cl)c1,162.019,2.5756000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCCCCC(=O)O,172.268,3.2117000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O,251.32599999999996,3.8954000000000035,0.0,,0.0,,,,0.0,,,,1.0,
O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2],256.40299999999996,-5.807199999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCCCCOS(=O)(=O)[O-],223.314,2.2138,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=Cc1ccc(C(=O)O)cc1,150.13299999999998,1.1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CCC(Cl)CCl,127.014,2.2426000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(O)c1ccccc1,136.194,1.914,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=C1CCCN1,85.10600000000001,-0.10360000000000008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ClCc1ccccc1Cl,161.03099999999995,3.078800000000001,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,182.135,1.8114199999999998,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
N#CC1(N=NC2(C#N)CCCCC2)CCCCC1,244.34199999999987,3.891560000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CC(=O)OCCOC(=O)C=C,170.164,0.44479999999999986,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,
CCCC[P+](CCCC)(CCCC)CCCC,259.43799999999993,6.204400000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
N#CCc1cccc(C(F)(F)F)c1,185.14799999999994,2.7714800000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
COc1cccc(Br)c1,187.036,2.457700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCCCNC,143.274,2.566300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1,300.35400000000004,4.009200000000003,0.0,,1.0,,1.0,0.0,0.0,,0.0,,,0.0
CC1=C(C(=O)Nc2ccccc2)SCCO1,235.30799999999996,2.620000000000001,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,380.55400000000014,5.296100000000005,0.0,0.0,1.0,,1.0,0.0,,0.0,0.0,1.0,,0.0
Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C,240.263,0.78162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2c(Br)cc(Br)c(O)c2n1,316.98,3.773820000000001,0.0,0.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,286.23900000000003,2.2824000000000004,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0
CC(O)COc1ccccc1,152.19299999999998,1.4462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=P1(NCCCl)OCCCN1CCCl,261.08899999999994,1.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CC(=C)C,68.119,1.7485,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)O,60.096000000000004,0.38710000000000006,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
CC(C)OC(=O)Nc1cccc(Cl)c1,213.66400000000002,3.2969000000000017,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0
CC(C)OC(=O)Nc1ccccc1,179.21900000000002,2.6435000000000013,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=Cc1ccc2c(c1)OCO2,162.18799999999996,2.4484000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCC(CCC)C(=O)[O-],143.206,0.9526999999999999,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,361.37300000000005,1.5439999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,258.273,2.998820000000001,0.0,0.0,1.0,,,0.0,,,0.0,,,1.0
CCN(Cc1ccc(Cl)nc1)/C(=C/[N+](=O)[O-])NC,270.72,1.8518999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,275.39200000000005,3.886400000000002,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,
O=C(c1ccccc1)c1cc(Cl)ccc1O,232.666,3.2766000000000015,0.0,0.0,,1.0,,,0.0,,0.0,0.0,1.0,0.0
OC[C@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,180.156,-3.2197999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C=C2C(=O)C3CCC2C3(C)C)cc1,240.34599999999998,4.013520000000003,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
CC(C)C[P+](C)(CC(C)C)CC(C)C,217.35699999999997,4.601800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C1C[C@]23CC[C@@H]4[C@](C)(C(=O)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CCC[C@]4(C)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3,967.0210000000009,-5.257999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,483.8700000000006,12.44599999999998,0.0,,,1.0,,,,,,,1.0,
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,546.7890000000004,8.806200000000006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO,261.2339999999999,-3.851399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,410.45000000000016,7.182020000000006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,430.90700000000004,4.682900000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,297.267,-2.6318999999999972,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)[O-])cc4cc(S(=O)(=O)[O-])cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(N)c2c1O,868.8620000000001,5.2996400000000055,0.0,0.0,,,,0.0,0.0,,,,,0.0
O=C(O)c1ccc(O)cc1O,154.12099999999998,0.7959999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,330.208,1.6896,0.0,,,,,,,1.0,,,1.0,
CC1=CC(C)(C)Nc2ccccc21,173.25900000000001,3.2940000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Cc1cc(=O)oc2cc(O)cc(O)c12,192.17,1.51262,0.0,0.0,1.0,0.0,,0.0,,,0.0,,1.0,
CC(C)CNCC(C)C,129.24699999999996,1.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC1(c2ccccc2Cl)CCCCC1=O,237.7299999999999,2.897800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1,344.41100000000006,1.5022199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,268.224,3.1036,0.0,0.0,1.0,,1.0,,,,1.0,,1.0,0.0
COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,284.267,2.8798000000000012,0.0,,1.0,,1.0,1.0,,1.0,1.0,0.0,,
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,254.24099999999999,2.8712000000000013,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,0.0,,1.0,
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,270.24,2.576800000000001,0.0,0.0,1.0,,1.0,1.0,,1.0,1.0,0.0,1.0,1.0
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,274.272,2.324500000000001,,,,,1.0,1.0,,1.0,0.0,0.0,1.0,
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,336.47900000000004,4.136700000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,254.28500000000003,3.4011000000000022,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,384.259,3.9643000000000033,0.0,,,,0.0,,0.0,1.0,0.0,,,
NC(=O)OCC(COC(N)=O)c1ccccc1,238.24300000000002,0.9607999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNC(C)Cc1cccc(C(F)(F)F)c1,231.26099999999997,3.2459000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
COC(=O)c1ccc(C)cc1C1=NC(=O)C(C)(C(C)C)N1,288.347,2.07272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,345.4010000000002,3.8896000000000033,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0
CSc1nc(NC2CC2)nc(NC(C)(C)C)n1,253.375,2.3782000000000005,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,,1.0,0.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,330.4680000000001,3.695900000000003,1.0,1.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,464.8580000000002,0.2649000000000006,,,,,,,,0.0,,0.0,,
CCC1(C)CC(=O)NC(=O)C1,155.19699999999997,0.8392999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,383.4670000000001,3.0231000000000012,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0
NC(=S)NNC(N)=S,150.232,-1.4322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=S)C(N)=S,120.202,-0.44139999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
CC1CN1P(=O)(N1CC1C)N1CC1C,215.237,1.2067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
O=C(Oc1ccccc1)Oc1ccccc1,214.21999999999997,3.264400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[Hg]Cl,251.078,1.2708,0.0,0.0,0.0,,0.0,,1.0,,1.0,1.0,,1.0
S=c1[nH]cnc2[nH]cnc12,152.182,1.0154899999999998,0.0,0.0,1.0,,0.0,0.0,,1.0,0.0,0.0,0.0,1.0
[Hg+2],200.59,-0.0025,0.0,1.0,1.0,,,1.0,1.0,,,1.0,,1.0
CCCCCCCCCCCCNC(=N)N,227.396,3.39037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
CN(C)CCN(Cc1cccs1)c1ccccn1,261.394,2.7113000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1nn(CSP(=S)(OC)OC)c(=O)s1,302.339,1.5213999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
NC1=NCC2c3ccccc3Cc3ccccc3N12,249.31699999999998,2.4668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,332.5280000000001,4.985300000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C([O-])CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(Cl)c1,423.9130000000001,1.8602999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
O=C(O)Cc1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1,353.827,2.4881,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cn(Cc2c(F)cccc2F)nn1,238.197,0.7035000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(C=CC(=O)OCCC(C)C)cc1,248.32199999999995,3.2977000000000025,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0
O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,347.46200000000016,3.604800000000002,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCn1cc[n+](C)c1C.O=S(=O)([O-])C(F)(F)F,274.26399999999995,0.6923199999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clc1ccc2cc3ccccc3cc2c1,212.679,4.6464000000000025,0.0,,1.0,,,,,0.0,0.0,,,1.0
CCCCn1cc[n+](C)c1.F[B-](F)(F)F,226.02599999999995,2.412700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F/C(COc1ccc2c(c1)[nH]c1ccccc12)=C1/CN2CCC1CC2,336.41000000000014,4.649100000000004,0.0,0.0,1.0,,0.0,0.0,,,0.0,,,0.0
CC(C)Cc1ccc([C@@H](C)C(=O)NS(C)(=O)=O)cc1,283.393,2.0644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC,408.7680000000003,6.742000000000007,0.0,0.0,0.0,,0.0,0.0,,,0.0,1.0,,0.0
CCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,419.369,2.09032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Brc1c2ccccc2cc2ccccc12,257.13000000000005,4.755500000000002,0.0,,0.0,,1.0,,1.0,,0.0,,,1.0
CCO/C=C1\N=C(c2ccccc2)OC1=O,217.22400000000002,1.8679,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNc1cc(OC)c(C(=O)N[C@H]2CCN(Cc3ccccc3)[C@H]2C)cc1Cl,387.91100000000006,3.783100000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,369.4870000000002,1.2851000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,317.4290000000001,3.238100000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cc1cc(C)cc(C(=O)OC2C[C@@H]3CC[C@H](C2)N3C)c1,273.376,3.085440000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,263.281,1.2980999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,324.682,2.7345000000000006,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,,
CNC(=O)/C=C(\C)OP(=O)(OC)OC,223.16499999999996,1.0536999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1occc1SSc1ccoc1C,226.322,4.288840000000002,0.0,,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,1.0
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O,682.396,5.694320000000004,0.0,0.0,0.0,0.0,,0.0,,,0.0,1.0,1.0,0.0
CC=CC(=O)CC,98.145,1.5416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1OCCC1=O,100.11699999999999,0.36430000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1CCCC(=O)C1=O,126.15499999999999,0.9446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1=C(O)C(=O)OC1C,128.12699999999998,0.7637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
CCCCCc1ccco1,138.20999999999998,3.0123000000000015,0.0,0.0,0.0,,0.0,0.0,,,0.0,,1.0,
c1cnc2c(n1)CCCC2,134.182,1.3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCc1ccc2cccc(S(=O)(=O)[O-])c2c1,263.33799999999997,3.086500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(S(=O)(=O)[O-])ccc1/N=N/c1c(O)ccc2ccccc12,341.36800000000005,4.173320000000002,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0
Cc1ccc(N=Nc2c(O)ccc(N=Nc3ccc(S(=O)(=O)[O-])cc3)c2O)c(C)c1,425.4460000000002,5.449540000000006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Nc1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,244.20700000000002,-3.1679999999999997,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0
CCNc1nc(Cl)nc(NC(C)(C)C)n1,229.715,2.1672000000000002,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,295.72900000000004,-0.0608999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1c(Cl)cc(Cl)c2cccnc12,214.051,3.2472000000000003,0.0,,1.0,,,,0.0,,1.0,1.0,1.0,1.0
NC(=O)OCC(O)COc1ccc(Cl)cc1,245.662,1.1750000000000003,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,318.8730000000001,4.894400000000004,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,1.0
CCCCCCCCCCCCCCn1cc[n+](C)c1,279.49199999999996,5.0137000000000045,0.0,,0.0,1.0,,,,1.0,0.0,,1.0,
O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-],215.98499999999999,-2.9266,0.0,,0.0,,0.0,0.0,,1.0,0.0,0.0,,1.0
O=P(Cl)(Cl)Cl,153.332,2.8109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccccc2)cc1,667.8290000000003,6.122800000000007,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
CC(C)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,311.592,4.224800000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,1701.2060000000006,4.838100000000016,1.0,0.0,1.0,,0.0,0.0,,1.0,1.0,,1.0,1.0
